Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
189623,18/12/2023,BF1545,Other,Female,25,Pittsburgh,No,10,0,10,3,30,3,Had slight delays but the product was in good shape.
180238,17/12/2023,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,5,The delivery team handled the product with care.
131954,08/09/2024,BF1547,Ornaments,Female,22,San Francisco,No,32,0,32,1,32,2,The promotion quality does not match the product
168008,16/06/2024,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5,Discount deals was greatly appreciated.
147877,05/10/2024,BF1551,Ornaments,Male,35,Memphis,No,15,0,15,2,30,2,The promotion quality does not match the product
128702,20/08/2024,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
151291,13/02/2024,BF1546,Clothing,Male,29,Glasgow,Yes,118,40,158,1,158,1,Waste of Money.
148784,05/11/2023,BF1554,Ornaments,Male,21,New Jersey,No,20,0,20,4,80,5,The product was affordable here compared to other brands.
183686,10/06/2024,BF1553,Ornaments,Female,24,Cardiff,Yes,50,40,90,1,90,5,Incredible detailing was clearly evident.
133696,04/07/2024,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,4,260,1,Waste of Money.
120627,22/02/2024,BF1551,Ornaments,Male,21,Austin,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.
172867,15/03/2024,BF1548,Clothing,Female,25,Cardiff,Yes,65,40,105,2,210,5,Discount deals was greatly appreciated.
155930,04/01/2024,BF1548,Clothing,Male,28,Detroit,No,65,0,65,1,65,5,Premium quality as usual.
172590,29/10/2024,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,4,260,1,Never buying from here again.
198462,01/08/2024,BF1550,Clothing,Male,26,Pittsburgh,No,97,0,97,2,194,3,Not as expected.
175187,21/12/2023,BF1548,Clothing,Female,22,Austin,No,65,0,65,2,130,5,The product was affordable here compared to other brands.
187024,26/05/2024,BF1546,Clothing,Female,27,Mumbai,Yes,118,70,188,1,188,5,The product was delivered quickly.
143346,26/09/2024,BF1550,Clothing,Male,29,Cleveland,No,97,0,97,3,291,1,There is clear evidence of subpar detailing.
169574,06/12/2023,BF1554,Ornaments,Female,25,San Antonio,No,20,0,20,1,20,4,The Product exhibits good design.
124594,14/06/2024,BF1549,Clothing,Male,27,Detroit,No,130,0,130,4,520,5,Exquisite craftsmanship here is absolutely appreciated.
124346,24/10/2024,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,5,Premium quality as usual.
136137,26/03/2024,BF1546,Clothing,Male,32,Glasgow,Yes,118,40,158,1,158,3,Not as expected.
127778,07/12/2023,BF1548,Clothing,Male,19,Dublin,Yes,65,40,105,1,105,4,Premium quality as usual.
129800,15/07/2024,BF1549,Clothing,Male,18,Montreal,Yes,130,25,155,1,155,3,Average product
194324,07/01/2024,BF1548,Clothing,Male,19,Glasgow,Yes,65,40,105,3,315,3,The handling was questionable but incurred only minute damages.
162134,09/12/2023,BF1551,Ornaments,Female,28,Pittsburgh,No,15,0,15,2,30,3,Not as expected.
176186,16/09/2024,BF1544,Other,Male,30,Sacramento,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
170835,08/05/2024,BF1544,Other,Female,22,New York,No,9,0,9,1,9,2,The product is not as advertised.
131976,09/05/2024,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,3,195,4,Exquisite craftsmanship here is absolutely appreciated.
183810,11/10/2024,BF1554,Ornaments,Female,30,Manchester,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.
139408,25/02/2024,BF1545,Other,Female,18,Austin,No,10,0,10,1,10,5,Incredible detailing was clearly evident.
165573,08/07/2024,BF1543,Clothing,Male,25,San Francisco,No,100,0,100,1,100,4,Premium quality as usual.
176660,21/02/2024,BF1552,Ornaments,Male,19,Pittsburgh,No,45,0,45,1,45,5,Lack of delivery delays is greatly appreciated.
142333,08/12/2023,BF1543,Clothing,Male,25,Cleveland,No,100,0,100,1,100,1,The product is not as advertised.
145167,07/11/2023,BF1544,Other,Female,33,London,Yes,9,40,49,3,147,4,Discount deals was greatly appreciated.
157577,06/11/2023,BF1548,Clothing,Male,22,Portland,No,65,0,65,1,65,1,The promotion quality does not match the product
135350,15/01/2024,BF1545,Other,Female,19,Liverpool,Yes,10,40,50,1,50,5,The product was affordable here compared to other brands.
120568,20/12/2023,BF1548,Clothing,Male,33,Las Vegas,No,65,0,65,1,65,4,The delivery team handled the product with care.
160095,14/03/2024,BF1551,Ornaments,Male,27,Sacramento,No,15,0,15,1,15,4,The product was affordable here compared to other brands.
179056,05/05/2024,BF1549,Clothing,Male,21,New Delhi,Yes,130,70,200,1,200,5,Incredible detailing was clearly evident.
165451,08/04/2024,BF1544,Other,Male,19,San Francisco,No,9,0,9,4,36,1,The promotion quality does not match the product
121799,01/07/2024,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,2,130,3,Nothing too special.
123216,26/05/2024,BF1548,Clothing,Male,29,San Antonio,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
140248,17/03/2024,BF1554,Ornaments,Male,25,Austin,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
137696,30/05/2024,BF1549,Clothing,Male,35,Las Vegas,No,130,0,130,1,130,3,Nothing too special.
181638,26/03/2024,BF1545,Other,Male,21,Memphis,No,10,0,10,1,10,1,The product had an underwhelming design.
151980,06/06/2024,BF1550,Clothing,Male,23,Sacramento,No,97,0,97,2,194,5,The product was affordable here compared to other brands.
148836,20/05/2024,BF1543,Clothing,Male,32,Toronto,Yes,100,25,125,1,125,5,The product had excellent quality.
174505,04/05/2024,BF1549,Clothing,Male,19,Liverpool,Yes,130,40,170,2,340,1,Clear delays in delivery.
173095,25/02/2024,BF1551,Ornaments,Female,21,Paris,Yes,15,50,65,3,195,4,The product was affordable here compared to other brands.
164321,23/10/2024,BF1550,Clothing,Female,29,San Antonio,No,97,0,97,1,97,2,Careless handling by the delivery team.
126695,25/09/2024,BF1550,Clothing,Male,27,Sydney,Yes,97,100,197,1,197,5,The Product exhibits good design.
134130,25/03/2024,BF1551,Ornaments,Male,31,Portland,No,15,0,15,5,75,4,Lack of delivery delays is greatly appreciated.
139393,20/03/2024,BF1551,Ornaments,Female,29,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.
195939,21/09/2024,BF1545,Other,Female,22,Austin,No,10,0,10,5,50,1,Waste of Money.
140569,10/11/2023,BF1551,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,5,The delivery team handled the product with care.
154216,01/04/2024,BF1543,Clothing,Male,30,New Delhi,Yes,100,70,170,3,510,3,Not as expected.
121139,28/07/2024,BF1555,Other,Female,25,Toronto,Yes,23,25,48,1,48,5,The product had excellent quality.
174578,06/12/2023,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
136284,18/10/2024,BF1546,Clothing,Male,30,New Delhi,Yes,118,70,188,1,188,4,The delivery team handled the product with care.
174848,08/01/2024,BF1544,Other,Female,33,Sacramento,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
143605,09/07/2024,BF1548,Clothing,Male,32,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
175671,30/12/2023,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
134459,22/07/2024,BF1544,Other,Male,18,Memphis,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.
172320,20/10/2024,BF1545,Other,Male,21,Sacramento,No,10,0,10,4,40,3,Expected much better
132074,14/05/2024,BF1543,Clothing,Male,23,Mumbai,Yes,100,70,170,1,170,3,Not as expected.
131113,15/10/2024,BF1550,Clothing,Male,33,Detroit,No,97,0,97,1,97,5,Incredible detailing was clearly evident.
120352,12/03/2024,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,1,45,5,The delivery team handled the product with care.
141396,10/11/2023,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,3,96,4,The product had excellent quality.
175005,08/01/2024,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,1,The product had an underwhelming design.
194465,17/08/2024,BF1548,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1,Clear delays in delivery.
155578,30/08/2024,BF1555,Other,Female,22,Las Vegas,No,23,0,23,1,23,4,The product had excellent quality.
186982,09/02/2024,BF1548,Clothing,Male,30,Austin,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
169541,24/01/2024,BF1543,Clothing,Female,20,Cardiff,Yes,100,40,140,2,280,2,There is clear evidence of subpar detailing.
131028,26/01/2024,BF1544,Other,Female,26,Las Vegas,No,9,0,9,1,9,3,Not as expected.
154809,06/12/2023,BF1543,Clothing,Female,32,New York,No,100,0,100,2,200,2,The product is not as advertised.
153900,15/03/2024,BF1546,Clothing,Female,22,Sacramento,No,118,0,118,3,354,5,Lack of delivery delays is greatly appreciated.
197147,05/02/2024,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
163287,07/03/2024,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4,Exquisite craftsmanship here is absolutely appreciated.
121864,21/06/2024,BF1547,Ornaments,Male,28,Pittsburgh,No,32,0,32,1,32,4,The product was affordable here compared to other brands.
164997,24/02/2024,BF1550,Clothing,Female,27,Sacramento,No,97,0,97,1,97,1,Low quality products are a usual here these days.
132072,30/05/2024,BF1546,Clothing,Male,35,Mumbai,Yes,118,70,188,1,188,3,The handling was questionable but incurred only minute damages.
170544,29/04/2024,BF1545,Other,Male,24,Manchester,Yes,10,40,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
199094,02/09/2024,BF1543,Clothing,Male,21,San Francisco,No,100,0,100,1,100,3,Nothing too special.
164930,23/08/2024,BF1548,Clothing,Male,31,Miami,No,65,0,65,1,65,1,Low quality products are a usual here these days.
154335,31/08/2024,BF1545,Other,Male,33,Mumbai,Yes,10,70,80,3,240,2,Clear delays in delivery.
154035,07/07/2024,BF1545,Other,Male,23,Pittsburgh,No,10,0,10,1,10,4,The product was delivered quickly.
150609,20/01/2024,BF1544,Other,Male,31,Detroit,No,9,0,9,1,9,5,The delivery team handled the product with care.
121253,25/07/2024,BF1548,Clothing,Female,23,New Jersey,No,65,0,65,2,130,1,The promotion quality does not match the product
131772,28/07/2024,BF1550,Clothing,Female,32,Detroit,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
192102,12/09/2024,BF1543,Clothing,Male,29,New York,No,100,0,100,1,100,1,The product is not as advertised.
185474,25/03/2024,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
148511,12/08/2024,BF1551,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3,It was ok.
158274,23/09/2024,BF1554,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1,"Unfortunately, the delivery was late."
153865,05/06/2024,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3,Average product
196110,19/07/2024,BF1551,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5,Lack of delivery delays is greatly appreciated.
132191,23/08/2024,BF1555,Other,Male,34,Portland,No,23,0,23,1,23,2,The product had an underwhelming design.
126716,18/02/2024,BF1546,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1,"Unfortunately, the delivery was late."
130115,02/12/2023,BF1548,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
149918,09/01/2024,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
188473,29/05/2024,BF1550,Clothing,Male,35,Memphis,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
171437,05/05/2024,BF1547,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3,It was ok.
190595,13/11/2023,BF1548,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3,Had slight delays but the product was in good shape.
169605,16/06/2024,BF1544,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
135743,04/02/2024,BF1548,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5,Great design is one of the major positives of this product.
175772,19/11/2023,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5,Premium quality as usual.
193512,29/08/2024,BF1548,Clothing,Male,31,Portland,No,65,0,65,2,130,4,Discount deals was greatly appreciated.
194885,06/08/2024,BF1545,Other,Male,26,San Antonio,No,10,0,10,1,10,2,The product had an underwhelming design.
191253,10/04/2024,BF1554,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2,The product had poor quality.
164429,01/06/2024,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.
163652,08/03/2024,BF1552,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3,Had slight delays but the product was in good shape.
156238,09/03/2024,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4,The product had excellent quality.
137335,23/01/2024,BF1548,Clothing,Male,32,Miami,No,65,0,65,2,130,5,The product was delivered quickly.
164710,12/01/2024,BF1550,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4,Great design is one of the major positives of this product.
144250,29/01/2024,BF1554,Ornaments,Male,35,Austin,No,20,0,20,1,20,5,The product had excellent quality.
154475,11/03/2024,BF1546,Clothing,Female,32,Miami,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
126063,10/05/2024,BF1546,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1,Careless handling by the delivery team.
173500,21/02/2024,BF1547,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3,Average product
192222,14/01/2024,BF1543,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5,The product was affordable here compared to other brands.
187149,21/02/2024,BF1547,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4,Premium quality as usual.
199528,26/03/2024,BF1548,Clothing,Female,32,New York,No,65,0,65,1,65,4,The delivery team handled the product with care.
120190,02/09/2024,BF1543,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
168218,16/10/2024,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
177905,05/09/2024,BF1543,Clothing,Female,19,Mumbai,Yes,100,70,170,2,340,5,Premium quality as usual.
132552,15/07/2024,BF1543,Clothing,Male,27,Sydney,Yes,100,100,200,1,200,5,Great design is one of the major positives of this product.
138847,09/03/2024,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2,Low quality products are a usual here these days.
159904,02/06/2024,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,5,The Product exhibits good design.
136209,27/09/2024,BF1554,Ornaments,Female,19,Cardiff,Yes,20,40,60,1,60,4,Incredible detailing was clearly evident.
187754,15/02/2024,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,4,Premium quality as usual.
191207,10/04/2024,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,2,Low quality products are a usual here these days.
159855,12/03/2024,BF1544,Other,Female,25,Paris,Yes,9,50,59,1,59,4,Exquisite craftsmanship here is absolutely appreciated.
142658,07/07/2024,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,2,"Unfortunately, the delivery was late."
123723,27/04/2024,BF1552,Ornaments,Female,21,Austin,No,45,0,45,1,45,4,Great design is one of the major positives of this product.
183519,14/10/2024,BF1543,Clothing,Female,31,Sydney,Yes,100,100,200,4,800,5,Incredible detailing was clearly evident.
190785,24/08/2024,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,3,Had slight delays but the product was in good shape.
164015,11/04/2024,BF1550,Clothing,Female,33,Liverpool,Yes,97,40,137,3,411,5,The product had excellent quality.
174847,29/05/2024,BF1548,Clothing,Female,22,Detroit,No,65,0,65,1,65,5,The product was delivered quickly.
126481,29/05/2024,BF1545,Other,Male,34,Dublin,Yes,10,40,50,2,100,5,The delivery team handled the product with care.
127736,13/05/2024,BF1548,Clothing,Male,27,Dublin,Yes,65,40,105,2,210,4,Lack of delivery delays is greatly appreciated.
171105,25/08/2024,BF1545,Other,Female,32,Liverpool,Yes,10,40,50,2,100,1,The promotion quality does not match the product
122837,21/03/2024,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4,The delivery team handled the product with care.
194005,21/04/2024,BF1554,Ornaments,Female,25,Montreal,Yes,20,25,45,1,45,4,Discount deals was greatly appreciated.
149467,25/04/2024,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,3,It was ok.
121315,17/11/2023,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,2,130,4,The delivery team handled the product with care.
156882,27/11/2023,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,1,65,4,The product had excellent quality.
196656,19/10/2024,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5,The product had excellent quality.
198335,19/08/2024,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.
192017,24/06/2024,BF1553,Ornaments,Male,25,San Francisco,No,50,0,50,1,50,5,Incredible detailing was clearly evident.
134489,08/05/2024,BF1548,Clothing,Male,28,Sydney,Yes,65,100,165,1,165,2,Clear delays in delivery.
140652,06/01/2024,BF1549,Clothing,Male,31,New Jersey,No,130,0,130,3,390,4,The product was affordable here compared to other brands.
168238,25/05/2024,BF1547,Ornaments,Male,27,Portland,No,32,0,32,1,32,5,The product was affordable here compared to other brands.
128140,30/05/2024,BF1549,Clothing,Female,33,Detroit,No,130,0,130,2,260,5,Incredible detailing was clearly evident.
155674,05/10/2024,BF1543,Clothing,Female,22,Portland,No,100,0,100,5,500,3,The handling was questionable but incurred only minute damages.
120323,10/11/2023,BF1544,Other,Female,32,Sacramento,No,9,0,9,2,18,4,Exquisite craftsmanship here is absolutely appreciated.
134384,24/05/2024,BF1551,Ornaments,Female,29,Montreal,Yes,15,25,40,2,80,4,Great design is one of the major positives of this product.
197602,04/02/2024,BF1547,Ornaments,Male,22,Sydney,Yes,32,100,132,1,132,4,The delivery team handled the product with care.
